filename,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k17_0.899_0.537_0.537_0.503_c862.mtx,83.2125,0.049594,8.17556,0.238207,8.06586
k17_0.899_0.537_0.537_0.504_c862.mtx,83.1435,0.051481,8.19389,0.259528,8.02666
k17_0.899_0.537_0.537_0.505_c862.mtx,83.3755,0.048213,8.24151,0.234761,8.14035
k17_0.899_0.537_0.537_0.506_c862.mtx,83.3165,0.049437,8.29817,0.247942,8.15061
k17_0.899_0.537_0.537_0.507_c862.mtx,83.377,0.050522,8.36641,0.262162,8.20108
k17_0.899_0.537_0.537_0.508_c862.mtx,83.4964,0.050782,8.36303,0.226937,8.21894
k17_0.899_0.537_0.537_0.509_c862.mtx,83.647,0.05086,8.48595,0.222987,8.37413
k17_0.899_0.537_0.537_0.510_c862.mtx,83.4813,0.050797,8.60788,0.200308,8.53742
k17_0.899_0.537_0.537_0.511_c862.mtx,87.2648,0.060877,10.2231,0.555442,9.8684
k17_0.899_0.537_0.537_0.512_c862.mtx,83.5369,0.049705,8.65016,0.224226,8.49179
k17_0.899_0.537_0.537_0.513_c862.mtx,84.5407,0.050633,8.71629,0.225037,8.59676
k17_0.899_0.537_0.537_0.514_c862.mtx,83.3488,0.049043,8.78538,0.228464,8.62318
k17_0.899_0.537_0.537_0.515_c862.mtx,83.3621,0.050483,8.92959,0.212049,8.79315
k17_0.899_0.537_0.537_0.516_c862.mtx,83.588,0.049876,8.94247,0.225916,8.77646
k17_0.899_0.537_0.537_0.517_c862.mtx,83.3389,0.050955,8.99943,0.2184,8.85042
k17_0.899_0.537_0.537_0.518_c862.mtx,83.5175,0.050207,9.04246,0.225317,8.90959
k17_0.899_0.537_0.537_0.519_c862.mtx,83.5333,0.051963,9.16415,0.225146,9.00295
k17_0.899_0.537_0.537_0.520_c862.mtx,83.4254,0.049854,9.31437,0.251437,9.12591
k17_0.899_0.537_0.537_0.521_c862.mtx,83.6852,0.054394,9.14126,0.244934,8.95808
k17_0.899_0.537_0.537_0.522_c862.mtx,83.2606,0.04904,9.12754,0.197284,8.97721
k17_0.899_0.537_0.537_0.523_c862.mtx,83.6438,0.05017,9.38296,0.206525,9.23398
k17_0.899_0.537_0.537_0.524_c862.mtx,83.648,0.048668,9.4267,0.20467,9.27452
k17_0.899_0.537_0.537_0.525_c862.mtx,83.7194,0.049422,9.78833,0.329846,9.62311
k17_0.899_0.537_0.537_0.526_c862.mtx,83.4509,0.053187,9.61773,0.186326,9.47608
k17_0.899_0.537_0.537_0.527_c862.mtx,83.7552,0.050341,9.77624,0.217402,9.61398
k17_0.899_0.537_0.537_0.528_c862.mtx,83.6029,0.050287,9.78229,0.19699,9.62188
k17_0.899_0.537_0.537_0.529_c862.mtx,83.7257,0.054607,9.77623,0.18033,9.62646
k17_0.899_0.537_0.537_0.530_c862.mtx,83.6606,0.048822,9.81601,0.189923,9.67371
k17_0.899_0.537_0.537_0.531_c862.mtx,83.4409,0.051183,9.94405,0.194071,9.79187
k17_0.899_0.537_0.537_0.532_c862.mtx,83.6457,0.049173,9.99407,0.169677,9.85668
k17_0.899_0.537_0.537_0.533_c862.mtx,83.6418,0.049273,10.1088,0.170289,9.96631
k17_0.899_0.537_0.537_0.534_c862.mtx,83.6059,0.050226,10.1604,0.169585,10.0234
k17_0.899_0.537_0.537_0.535_c862.mtx,83.7555,0.050093,10.2926,0.164176,10.1661
k17_0.899_0.537_0.537_0.536_c862.mtx,83.6293,0.049368,10.3135,0.167992,10.1881
k17_0.899_0.537_0.537_0.537_c862.mtx,83.7533,0.049932,10.4007,0.176825,10.2581
k17_0.899_0.537_0.537_0.538_c862.mtx,83.7063,0.049728,10.5081,0.150815,10.3988
k17_0.899_0.537_0.537_0.539_c862.mtx,83.8535,0.054723,10.5539,0.163899,10.4228
k17_0.899_0.537_0.537_0.540_c862.mtx,83.8411,0.050272,10.6751,0.149843,10.5767
k17_0.899_0.537_0.537_0.541_c862.mtx,83.8216,0.052463,10.7067,0.137814,10.5964
k17_0.899_0.537_0.537_0.542_c862.mtx,83.8435,0.051606,10.8605,0.158368,10.7496
k17_0.899_0.537_0.537_0.543_c862.mtx,83.7678,0.052748,10.9401,0.174965,10.8271
k17_0.899_0.537_0.537_0.544_c862.mtx,83.7325,0.051437,10.9949,0.130092,10.8911
k17_0.899_0.537_0.537_0.545_c862.mtx,83.6343,0.049139,11.0608,0.125497,10.9611
k17_0.899_0.537_0.537_0.546_c862.mtx,83.8752,0.051307,11.13,0.12006,11.0403
k17_0.899_0.537_0.537_0.547_c862.mtx,83.7979,0.050781,11.3225,0.110403,11.252
k17_0.899_0.537_0.537_0.548_c862.mtx,83.8911,0.050952,11.4274,0.111835,11.3524
k17_0.899_0.537_0.537_0.549_c862.mtx,84.0277,0.051092,11.3598,0.102321,11.2876
k17_0.899_0.537_0.537_0.550_c862.mtx,84.2124,0.051357,11.5085,0.107416,11.4396
k17_0.899_0.537_0.537_0.551_c862.mtx,84.1658,0.051296,11.5577,0.0923114,11.4936
k17_0.899_0.537_0.537_0.552_c862.mtx,84.1404,0.051226,11.6492,0.0954146,11.5869
k17_0.899_0.537_0.537_0.553_c862.mtx,84.3368,0.055202,11.6973,0.0882286,11.6427
k17_0.899_0.537_0.537_0.554_c862.mtx,84.2949,0.049399,11.7501,0.0793636,11.6956
k17_0.899_0.537_0.537_0.555_c862.mtx,83.9788,0.049015,11.8768,0.0790227,11.8297
k17_0.899_0.537_0.537_0.556_c862.mtx,84.1876,0.05012,11.9498,0.0852965,11.8948
k17_0.899_0.537_0.537_0.557_c862.mtx,84.0749,0.050184,12.1627,0.0987746,12.1015
k17_0.899_0.537_0.537_0.558_c862.mtx,85.0054,0.056336,12.1792,0.0943174,12.1222
k17_0.899_0.537_0.537_0.559_c862.mtx,84.1495,0.050759,12.2667,0.0783148,12.2193
k17_0.899_0.537_0.537_0.560_c862.mtx,84.2211,0.049884,12.4104,0.069962,12.3672
k17_0.899_0.537_0.537_0.561_c862.mtx,84.3303,0.051995,12.5373,0.0587558,12.5018
k17_0.899_0.537_0.537_0.562_c862.mtx,84.3209,0.04905,12.5161,0.063551,12.4782
k17_0.899_0.537_0.537_0.563_c862.mtx,84.3778,0.051423,12.5867,0.0526554,12.554
k17_0.899_0.537_0.537_0.564_c862.mtx,86.4196,0.050249,12.6877,0.0490908,12.6593
k17_0.899_0.537_0.537_0.565_c862.mtx,84.3132,0.050829,12.8412,0.0584926,12.802
k17_0.899_0.537_0.537_0.566_c862.mtx,84.327,0.050178,12.8773,0.0586262,12.8407
k17_0.899_0.537_0.537_0.567_c862.mtx,84.4577,0.048924,12.9557,0.0597801,12.9251
k17_0.899_0.537_0.537_0.568_c862.mtx,84.5613,0.049682,13.045,0.0406646,13.0223
k17_0.899_0.537_0.537_0.569_c862.mtx,84.2958,0.051919,13.2238,0.0351932,13.2007
k17_0.899_0.537_0.537_0.570_c862.mtx,84.5752,0.051257,13.3037,0.0405678,13.2816
k17_0.899_0.537_0.537_0.571_c862.mtx,84.5871,0.051532,13.3496,0.096966,13.3103
k17_0.899_0.537_0.537_0.572_c862.mtx,84.3863,0.049767,13.4402,0.0354258,13.4252
k17_0.899_0.537_0.537_0.573_c862.mtx,84.4461,0.049047,13.5023,0.0297992,13.4871
k17_0.899_0.537_0.537_0.574_c862.mtx,84.6516,0.050793,13.6033,0.0276237,13.588
k17_0.899_0.537_0.537_0.575_c862.mtx,84.5973,0.049714,13.7509,0.024942,13.7392
k17_0.899_0.537_0.537_0.576_c862.mtx,84.444,0.050316,13.8925,0.0641987,13.8572
k17_0.899_0.537_0.537_0.577_c862.mtx,84.5936,0.050557,13.9201,0.0228531,13.9099
k17_0.899_0.537_0.537_0.578_c862.mtx,85.5383,0.05597,14.2454,0.106483,14.1852
k17_0.899_0.537_0.537_0.579_c862.mtx,84.6494,0.053528,14.4052,0.0199635,14.3944
k17_0.899_0.537_0.537_0.580_c862.mtx,84.6308,0.051792,14.2309,0.0247972,14.2187
k17_0.899_0.537_0.537_0.581_c862.mtx,84.657,0.054084,14.3471,0.0211771,14.3377
k17_0.899_0.537_0.537_0.582_c862.mtx,84.7528,0.050295,14.8139,0.028649,14.8034
k17_0.899_0.537_0.537_0.583_c862.mtx,84.7126,0.051557,14.9215,0.014852,14.9136
k17_0.899_0.537_0.537_0.584_c862.mtx,84.7153,0.048752,14.6829,0.0248727,14.6691
k17_0.963_0.437_0.437_0.484_c862.mtx,82.1696,0.049866,2.98875,0.177648,2.87765
k17_0.964_0.437_0.437_0.484_c862.mtx,82.1935,0.04997,2.97616,0.182202,2.85515
k17_0.965_0.437_0.437_0.484_c862.mtx,82.2096,0.048857,2.99791,0.215285,2.87085
k17_0.966_0.437_0.437_0.484_c862.mtx,82.2934,0.050088,3.00823,0.194444,2.89079
k17_0.967_0.437_0.437_0.484_c862.mtx,82.3502,0.0491,3.05035,0.209378,2.91603
k17_0.968_0.437_0.437_0.484_c862.mtx,82.3136,0.048763,3.03864,0.200962,2.90888
k17_0.969_0.437_0.437_0.484_c862.mtx,82.2164,0.049626,3.04183,0.204244,2.92673
k17_0.970_0.437_0.437_0.484_c862.mtx,82.3035,0.049396,3.06528,0.198674,2.93801
k17_0.971_0.437_0.437_0.484_c862.mtx,82.3002,0.048517,3.07879,0.194064,2.95464
k17_0.972_0.437_0.437_0.484_c862.mtx,84.0925,0.050258,3.09304,0.208732,2.97551
k17_0.973_0.437_0.437_0.484_c862.mtx,82.1953,0.049807,3.11139,0.214926,2.98657
k17_0.974_0.437_0.437_0.484_c862.mtx,82.3413,0.0514,3.12697,0.206983,3.00107
k17_0.975_0.437_0.437_0.484_c862.mtx,82.3501,0.052063,3.14663,0.198938,3.01674
k17_0.976_0.437_0.437_0.484_c862.mtx,82.5925,0.047745,3.17338,0.18112,3.04836
k17_0.977_0.437_0.437_0.484_c862.mtx,82.4555,0.049984,3.17134,0.258963,3.02508
k17_0.978_0.437_0.437_0.484_c862.mtx,82.5655,0.051618,3.20784,0.247829,3.0563
k17_0.979_0.437_0.437_0.484_c862.mtx,82.4184,0.049505,3.19289,0.217552,3.06332
k17_0.980_0.437_0.437_0.484_c862.mtx,82.3765,0.049231,3.39748,0.13373,3.34082
k17_0.981_0.437_0.437_0.484_c862.mtx,82.4632,0.048362,3.25552,0.23771,3.10756
k17_0.982_0.437_0.437_0.484_c862.mtx,83.846,0.051022,3.24643,0.216971,3.11584
k17_0.983_0.437_0.437_0.484_c862.mtx,82.3967,0.04984,3.26723,0.216818,3.1331
k17_0.984_0.437_0.437_0.484_c862.mtx,84.675,0.048456,3.32724,0.263401,3.13913
k17_0.985_0.437_0.437_0.484_c862.mtx,82.2027,0.050097,3.2958,0.218732,3.16391
k17_0.986_0.437_0.437_0.484_c862.mtx,82.496,0.049244,3.34264,0.238427,3.19504
k17_0.987_0.437_0.437_0.484_c862.mtx,82.4406,0.050441,3.40573,0.296392,3.19073
k17_0.988_0.437_0.437_0.484_c862.mtx,82.2635,0.049993,3.38596,0.287151,3.22402
k17_0.989_0.437_0.437_0.484_c862.mtx,82.4242,0.048325,3.3913,0.218972,3.24363
k17_0.990_0.437_0.437_0.484_c862.mtx,82.6007,0.07762,3.51613,0.525359,3.23043
k17_0.991_0.437_0.437_0.484_c862.mtx,82.6357,0.050322,3.44475,0.237379,3.30296
k17_0.992_0.437_0.437_0.484_c862.mtx,82.3874,0.049617,3.43025,0.249352,3.27396
k17_0.993_0.437_0.437_0.484_c862.mtx,82.3937,0.048068,3.5034,0.236346,3.34722
k17_0.994_0.437_0.437_0.484_c862.mtx,82.4025,0.050173,3.46977,0.266879,3.30526
k17_0.995_0.437_0.437_0.484_c862.mtx,82.6881,0.078087,3.6174,0.486225,3.33714
k17_0.996_0.437_0.437_0.484_c862.mtx,82.5612,0.051886,3.54868,0.322347,3.3485
k17_0.997_0.437_0.437_0.484_c862.mtx,83.0546,0.053183,3.53304,0.273982,3.36213
k17_0.998_0.437_0.437_0.484_c862.mtx,82.9263,0.04977,3.58852,0.237887,3.46307
k18_0.899_0.437_0.437_0.484_c862.mtx,83.7626,0.056124,5.53011,0.649049,5.09403
k18_0.899_0.438_0.437_0.484_c862.mtx,83.2556,0.052951,5.35937,0.293575,5.15814
k18_0.899_0.439_0.437_0.484_c862.mtx,83.5395,0.050733,5.35057,0.286012,5.17189
k18_0.899_0.440_0.437_0.484_c862.mtx,83.166,0.053432,5.45698,0.311537,5.26648
k18_0.899_0.441_0.437_0.484_c862.mtx,83.1083,0.051982,5.45118,0.314664,5.23707
k18_0.899_0.442_0.437_0.484_c862.mtx,83.8706,0.049999,5.47343,0.319863,5.2566
k18_0.899_0.443_0.437_0.484_c862.mtx,83.1514,0.051043,5.48101,0.310565,5.29229
k18_0.899_0.444_0.437_0.484_c862.mtx,83.1436,0.051871,5.51234,0.320763,5.31658
k18_0.899_0.445_0.437_0.484_c862.mtx,83.2206,0.050343,5.54991,0.342391,5.34711
k18_0.899_0.446_0.437_0.484_c862.mtx,83.1966,0.051944,5.58424,0.33049,5.38257
k18_0.899_0.447_0.437_0.484_c862.mtx,83.1744,0.054504,5.64578,0.327102,5.41951
k18_0.899_0.448_0.437_0.484_c862.mtx,84.7897,0.051831,5.63232,0.332478,5.4272
k18_0.899_0.449_0.437_0.484_c862.mtx,83.1601,0.076698,5.69463,0.358878,5.4649
k18_0.899_0.450_0.437_0.484_c862.mtx,83.0815,0.053375,5.71478,0.377084,5.48907
k18_0.899_0.451_0.437_0.484_c862.mtx,83.5982,0.056671,5.73458,0.347965,5.52128
k18_0.899_0.452_0.437_0.484_c862.mtx,83.3185,0.050813,5.75998,0.350956,5.54394
k18_0.899_0.453_0.437_0.484_c862.mtx,83.3772,0.052871,5.82263,0.401768,5.58207
k18_0.899_0.454_0.437_0.484_c862.mtx,83.695,0.052428,5.86825,0.410144,5.61632
k18_0.899_0.455_0.437_0.484_c862.mtx,83.7657,0.050857,6.16006,0.83698,5.58974
k18_0.899_0.456_0.437_0.484_c862.mtx,83.4452,0.057408,5.92628,0.366903,5.69217
k18_0.899_0.457_0.437_0.484_c862.mtx,83.9799,0.054608,5.94913,0.388472,5.6968
k18_0.899_0.458_0.437_0.484_c862.mtx,83.4414,0.053119,6.00162,0.380993,5.76495
k18_0.899_0.459_0.437_0.484_c862.mtx,83.448,0.050815,5.99788,0.396067,5.75931
k18_0.899_0.460_0.437_0.484_c862.mtx,83.2862,0.052769,6.04322,0.366833,5.81956
k18_0.899_0.461_0.437_0.484_c862.mtx,83.3518,0.052765,6.0814,0.404959,5.82926
k18_0.899_0.462_0.437_0.484_c862.mtx,83.6605,0.05105,6.13614,0.401976,5.86082
k18_0.899_0.463_0.437_0.484_c862.mtx,83.4999,0.0523,6.1665,0.419439,5.91045
k18_0.899_0.464_0.437_0.484_c862.mtx,83.254,0.052724,6.21778,0.390216,5.95465
k18_0.899_0.465_0.437_0.484_c862.mtx,83.4608,0.053478,6.23706,0.410227,5.97969
k18_0.899_0.466_0.437_0.484_c862.mtx,83.5295,0.057237,6.30254,0.456641,6.01992
k18_0.899_0.467_0.437_0.484_c862.mtx,83.7271,0.052219,6.32337,0.399586,6.05463
k18_0.899_0.468_0.437_0.484_c862.mtx,85.8574,0.052171,6.36428,0.409426,6.08975
k18_0.899_0.469_0.437_0.484_c862.mtx,83.7932,0.053447,6.42575,0.440875,6.16283
k18_0.899_0.470_0.437_0.484_c862.mtx,83.6691,0.059198,6.46394,0.376484,6.20611
k18_0.899_0.471_0.437_0.484_c862.mtx,83.9113,0.052378,6.46645,0.429821,6.19742
k18_0.899_0.472_0.437_0.484_c862.mtx,83.461,0.051205,6.53993,0.40597,6.27617
k18_0.899_0.473_0.437_0.484_c862.mtx,83.7321,0.050417,6.53475,0.433635,6.26821
k18_0.899_0.474_0.437_0.484_c862.mtx,83.4041,0.051787,6.63443,0.485511,6.31274
k18_0.899_0.475_0.437_0.484_c862.mtx,83.7018,0.05158,6.68336,0.447203,6.38352
k18_0.899_0.476_0.437_0.484_c862.mtx,83.6152,0.05661,6.74844,0.48356,6.43832
k18_0.899_0.477_0.437_0.484_c862.mtx,83.4383,0.057794,6.79499,0.427415,6.51634
k18_0.899_0.478_0.437_0.484_c862.mtx,83.7749,0.051392,6.74499,0.443999,6.47452
k18_0.899_0.479_0.437_0.484_c862.mtx,83.6342,0.050384,6.8373,0.465764,6.5634
k18_0.899_0.480_0.437_0.484_c862.mtx,83.4434,0.050858,6.92844,0.455975,6.64341
k18_0.899_0.481_0.437_0.484_c862.mtx,84.3202,0.051001,6.94819,0.463971,6.65784
k18_0.899_0.482_0.437_0.484_c862.mtx,83.8111,0.053078,6.96023,0.500972,6.64885
k18_0.899_0.483_0.437_0.484_c862.mtx,83.5135,0.051412,7.04156,0.475899,6.74634
k18_0.899_0.484_0.437_0.484_c862.mtx,83.7443,0.052558,7.15328,0.468066,6.83732
k18_0.899_0.485_0.437_0.484_c862.mtx,83.8986,0.052239,7.18307,0.448161,6.89338
k18_0.899_0.486_0.437_0.484_c862.mtx,83.6025,0.052264,7.21442,0.485286,6.89814
k18_0.899_0.487_0.437_0.484_c862.mtx,83.7231,0.052689,7.29457,0.464406,6.98809
k18_0.899_0.488_0.437_0.484_c862.mtx,83.7196,0.051814,7.3528,0.464642,7.05468
k18_0.899_0.489_0.437_0.484_c862.mtx,84.7817,0.052126,7.51476,0.411784,7.25607
k18_0.899_0.490_0.437_0.484_c862.mtx,83.8132,0.08729,8.1895,1.13634,7.36489
k18_0.899_0.491_0.437_0.484_c862.mtx,83.8146,0.05137,7.44847,0.486493,7.12156
k18_0.899_0.492_0.437_0.484_c862.mtx,83.8194,0.05278,7.51684,0.486601,7.19013
k18_0.899_0.493_0.437_0.484_c862.mtx,83.7603,0.050761,7.56875,0.478376,7.26307
k18_0.899_0.494_0.437_0.484_c862.mtx,83.6755,0.052097,7.73698,0.475515,7.42974
k18_0.899_0.495_0.437_0.484_c862.mtx,84.0784,0.051695,8.07995,0.569087,7.71638
k18_0.899_0.496_0.437_0.484_c862.mtx,83.7632,0.053308,7.89474,0.456285,7.59803
k18_0.899_0.497_0.437_0.484_c862.mtx,83.8152,0.05229,7.97448,0.449803,7.69111
k18_0.899_0.498_0.437_0.484_c862.mtx,83.8016,0.054224,8.07125,0.436422,7.76958
k18_0.899_0.499_0.437_0.484_c862.mtx,83.9709,0.051405,8.05745,0.453959,7.76117
k18_0.899_0.500_0.437_0.484_c862.mtx,83.9086,0.076786,9.18941,0.940739,8.50763
k18_0.899_0.501_0.437_0.484_c862.mtx,85.325,0.057991,8.32309,0.451166,8.01422
k18_0.899_0.502_0.437_0.484_c862.mtx,84.0103,0.050282,8.37068,0.408952,8.09654
k18_0.899_0.503_0.437_0.484_c862.mtx,83.7816,0.051936,8.42579,0.414832,8.12706
k18_0.899_0.504_0.437_0.484_c862.mtx,84.0774,0.05264,8.43419,0.390832,8.17774
k18_0.899_0.505_0.437_0.484_c862.mtx,85.0008,0.052241,8.51638,0.447907,8.21815
k18_0.899_0.506_0.437_0.484_c862.mtx,84.5631,0.052953,8.6367,0.410321,8.38061
k18_0.899_0.507_0.437_0.484_c862.mtx,84.2471,0.055953,8.69096,0.453302,8.38355
k18_0.899_0.508_0.437_0.484_c862.mtx,84.3577,0.051526,8.85636,0.371418,8.60766
k18_0.899_0.509_0.437_0.484_c862.mtx,84.217,0.053696,8.8517,0.388099,8.5858
k18_0.899_0.510_0.437_0.484_c862.mtx,83.9213,0.058275,8.9989,0.394731,8.73613
k18_0.899_0.511_0.437_0.484_c862.mtx,84.4163,0.05218,9.11024,0.335703,8.89111
k18_0.899_0.512_0.437_0.484_c862.mtx,84.0453,0.053177,9.18656,0.360458,8.92233
k18_0.899_0.513_0.437_0.484_c862.mtx,84.009,0.052285,9.27499,0.351664,9.03127
k18_0.899_0.514_0.437_0.484_c862.mtx,83.4359,0.050948,9.2604,0.32576,9.037
k18_0.899_0.515_0.437_0.484_c862.mtx,84.1604,0.050469,9.35135,0.248782,9.19499
k18_0.899_0.516_0.437_0.484_c862.mtx,83.3011,0.052276,9.51629,0.220737,9.36153
k18_0.899_0.517_0.437_0.484_c862.mtx,83.2736,0.080031,11.1353,0.391625,10.868
k18_0.899_0.518_0.437_0.484_c862.mtx,83.388,0.052164,9.65929,0.22968,9.49826
k18_0.899_0.519_0.437_0.484_c862.mtx,83.2578,0.048917,9.57795,0.214689,9.43285
k18_0.899_0.520_0.437_0.484_c862.mtx,83.6373,0.050512,9.815,0.168705,9.69317
k18_0.899_0.521_0.437_0.484_c862.mtx,83.4868,0.050462,9.93985,0.171927,9.81854
k18_0.899_0.522_0.437_0.484_c862.mtx,83.2771,0.051251,10.0379,0.220351,9.88523
k18_0.899_0.523_0.437_0.484_c862.mtx,83.4049,0.051926,10.1513,0.164796,10.0437
k18_0.899_0.524_0.437_0.484_c862.mtx,83.5136,0.050228,10.142,0.132014,10.0512
k18_0.899_0.525_0.437_0.484_c862.mtx,83.4698,0.050485,10.1224,0.220227,9.99655
k18_0.899_0.526_0.437_0.484_c862.mtx,83.4943,0.05069,10.2177,0.153051,10.1408
k18_0.899_0.527_0.437_0.484_c862.mtx,83.963,0.052515,10.4621,0.141739,10.3652
k18_0.899_0.528_0.437_0.484_c862.mtx,83.4856,0.052299,10.4188,0.150496,10.3407
k18_0.899_0.529_0.437_0.484_c862.mtx,83.7196,0.057498,10.4634,0.159774,10.3812
k18_0.899_0.530_0.437_0.484_c862.mtx,83.5976,0.050556,10.6468,0.118509,10.5805
k18_0.899_0.531_0.437_0.484_c862.mtx,83.7478,0.049868,10.5684,0.188716,10.5042
k18_0.899_0.532_0.437_0.484_c862.mtx,84.0375,0.05517,10.595,0.263343,10.4788
k18_0.899_0.533_0.437_0.484_c862.mtx,83.8305,0.052406,10.7461,0.206764,10.6513
k18_0.899_0.534_0.437_0.484_c862.mtx,83.6518,0.052169,10.721,0.244435,10.575
k18_0.899_0.535_0.437_0.484_c862.mtx,83.7287,0.050762,10.8686,0.24344,10.7124
k18_0.899_0.536_0.437_0.484_c862.mtx,84.6454,0.051542,10.8948,0.241665,10.7566
k18_0.899_0.537_0.437_0.484_c862.mtx,83.9256,0.048809,10.9105,0.259983,10.7515
k18_0.899_0.537_0.438_0.484_c862.mtx,83.8954,0.051968,11.0678,0.238058,10.9054
k18_0.899_0.537_0.439_0.484_c862.mtx,83.659,0.051612,11.2481,0.261496,11.0504
k18_0.899_0.537_0.440_0.484_c862.mtx,83.9159,0.051228,11.2525,0.234066,11.1143
k18_0.899_0.537_0.441_0.484_c862.mtx,83.7996,0.052673,11.3483,0.241133,11.1917
k18_0.899_0.537_0.442_0.484_c862.mtx,83.8748,0.049574,11.3983,0.231582,11.2547
k18_0.899_0.537_0.443_0.484_c862.mtx,84.0301,0.05229,11.5092,0.226719,11.3614
k18_0.899_0.537_0.444_0.484_c862.mtx,83.9937,0.050918,11.6015,0.263115,11.4419
k18_0.899_0.537_0.445_0.484_c862.mtx,83.9098,0.051077,11.9411,0.406482,11.7173
k18_0.899_0.537_0.446_0.484_c862.mtx,83.8678,0.05336,14.1789,2.08429,12.5828
k18_0.899_0.537_0.447_0.484_c862.mtx,84.0908,0.049658,11.852,0.256282,11.6887
k18_0.899_0.537_0.448_0.484_c862.mtx,83.9222,0.050585,11.9585,0.219134,11.8143
k18_0.899_0.537_0.449_0.484_c862.mtx,86.2701,0.055265,12.0147,0.222036,11.8668
k18_0.899_0.537_0.450_0.484_c862.mtx,83.79,0.052057,12.1422,0.234466,12.0006
k18_0.899_0.537_0.451_0.484_c862.mtx,83.9698,0.051455,12.2596,0.226633,12.1002
k18_0.899_0.537_0.452_0.484_c862.mtx,83.8507,0.050905,12.2801,0.21885,12.1231
k18_0.899_0.537_0.453_0.484_c862.mtx,84.0999,0.049537,12.395,0.223104,12.2237
k18_0.899_0.537_0.454_0.484_c862.mtx,83.8537,0.051686,12.5504,0.20436,12.4318
k18_0.899_0.537_0.455_0.484_c862.mtx,84.1482,0.050772,12.5341,0.208741,12.3874
k18_0.899_0.537_0.456_0.484_c862.mtx,85.1861,0.059851,14.7791,0.407171,14.5659
k18_0.899_0.537_0.457_0.484_c862.mtx,84.1347,0.052881,12.8006,0.201246,12.6615
k18_0.899_0.537_0.458_0.484_c862.mtx,84.0748,0.052069,12.8854,0.199991,12.7448
k18_0.899_0.537_0.459_0.484_c862.mtx,84.1139,0.053499,12.9858,0.196248,12.8461
k18_0.899_0.537_0.460_0.484_c862.mtx,84.3147,0.050653,13.0725,0.223756,12.9452
k18_0.899_0.537_0.461_0.484_c862.mtx,84.2137,0.049826,13.1309,0.190627,13.0172
k18_0.899_0.537_0.462_0.484_c862.mtx,84.1854,0.051822,13.3265,0.16752,13.2779
k18_0.899_0.537_0.463_0.484_c862.mtx,84.3115,0.052746,13.3706,0.169347,13.2857
k18_0.899_0.537_0.464_0.484_c862.mtx,84.2063,0.052697,13.3931,0.189204,13.2676
k18_0.899_0.537_0.465_0.484_c862.mtx,84.1971,0.054444,13.6296,0.16946,13.5241
k18_0.899_0.537_0.466_0.484_c862.mtx,84.1732,0.051364,13.7075,0.169873,13.5885
k18_0.899_0.537_0.467_0.484_c862.mtx,84.513,0.05024,13.743,0.180745,13.6242
k18_0.899_0.537_0.468_0.484_c862.mtx,84.3608,0.05133,13.8766,0.178798,13.742
k18_0.899_0.537_0.469_0.484_c862.mtx,84.4917,0.050228,13.9587,0.172384,13.8306
k18_0.899_0.537_0.470_0.484_c862.mtx,85.5126,0.051226,14.1131,0.202411,13.9953
k18_0.899_0.537_0.471_0.484_c862.mtx,84.5129,0.05212,14.1841,0.169449,14.0624
k18_0.899_0.537_0.472_0.484_c862.mtx,84.2674,0.054014,14.3095,0.141196,14.218
k18_0.899_0.537_0.473_0.484_c862.mtx,84.3735,0.052089,14.4088,0.135163,14.3311
k18_0.899_0.537_0.474_0.484_c862.mtx,84.3927,0.0512,14.6001,0.210956,14.4478
k18_0.899_0.537_0.475_0.484_c862.mtx,84.6103,0.050856,14.4626,0.154736,14.3619
k18_0.899_0.537_0.476_0.484_c862.mtx,84.416,0.052633,14.8095,0.182756,14.6694
k18_0.899_0.537_0.477_0.484_c862.mtx,84.6305,0.051732,14.825,0.154584,14.7138
k18_0.899_0.537_0.478_0.484_c862.mtx,84.6849,0.052165,14.9771,0.157291,14.877
k18_0.899_0.537_0.479_0.484_c862.mtx,84.4815,0.052871,15.085,0.133883,14.9849
k18_0.899_0.537_0.480_0.484_c862.mtx,84.5654,0.052086,15.232,0.11938,15.1651
k18_0.899_0.537_0.481_0.484_c862.mtx,84.6371,0.052918,15.3269,0.13176,15.2371
k18_0.899_0.537_0.482_0.484_c862.mtx,84.7005,0.051617,15.4134,0.184104,15.3159
k18_0.899_0.537_0.483_0.484_c862.mtx,84.7478,0.053603,15.5199,0.11068,15.4613
k18_0.899_0.537_0.484_0.484_c862.mtx,84.5907,0.052979,15.6871,0.102617,15.612
k18_0.899_0.537_0.485_0.484_c862.mtx,84.6485,0.056025,15.762,0.106841,15.6913
k18_0.899_0.537_0.486_0.484_c862.mtx,84.9211,0.053208,15.8412,0.100944,15.7904
k18_0.899_0.537_0.487_0.484_c862.mtx,84.8736,0.051829,16.0203,0.11557,15.9471
k18_0.899_0.537_0.488_0.484_c862.mtx,84.9084,0.050128,16.1833,0.0976408,16.141
k18_0.899_0.537_0.489_0.484_c862.mtx,84.8,0.053949,16.2682,0.0947084,16.2034
k18_0.899_0.537_0.490_0.484_c862.mtx,84.7202,0.051524,16.3956,0.12744,16.3122
k18_0.899_0.537_0.491_0.484_c862.mtx,84.7024,0.049908,16.3425,0.100083,16.2827
k18_0.899_0.537_0.492_0.484_c862.mtx,84.988,0.04846,16.5092,0.180666,16.3862
