filename,rows_per_block,cols_per_block,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k16_0.899_0.537_0.537_0.496_c862.mtx,8,4096,102.741,0.054964,50.3851,0.137861,50.3002
k16_0.899_0.537_0.537_0.496_c862.mtx,8,8192,102.443,0.053654,25.9618,0.125662,25.8857
k16_0.899_0.537_0.537_0.496_c862.mtx,8,16384,102.664,0.053202,12.9496,0.119267,12.8793
k16_0.899_0.537_0.537_0.496_c862.mtx,8,32768,102.808,0.055554,6.51417,0.102878,6.45454
k16_0.899_0.537_0.537_0.496_c862.mtx,8,65536,102.735,0.053656,3.63948,0.0944481,3.58175
k16_0.899_0.537_0.537_0.496_c862.mtx,16,2,102.824,0.055609,25831.8,8.23971,25828.3
k16_0.899_0.537_0.537_0.496_c862.mtx,16,4,103.026,0.054432,12997.8,1.05073,12997.4
k16_0.899_0.537_0.537_0.496_c862.mtx,16,8,103.079,0.054519,6681.92,1.6814,6681.81
k16_0.899_0.537_0.537_0.496_c862.mtx,16,16,102.835,0.054427,3473.64,1.69477,3472.94
k16_0.899_0.537_0.537_0.496_c862.mtx,16,32,102.946,0.052725,1862.44,0.271136,1862.3
k16_0.899_0.537_0.537_0.496_c862.mtx,16,64,102.996,0.055261,1053.38,0.361368,1053.24
k16_0.899_0.537_0.537_0.496_c862.mtx,16,128,102.894,0.052789,625.774,0.259953,625.642
k16_0.899_0.537_0.537_0.496_c862.mtx,16,256,103.345,0.052258,384.602,0.170354,384.539
k16_0.899_0.537_0.537_0.496_c862.mtx,16,512,103.005,0.053291,247.96,0.162633,247.876
k16_0.899_0.537_0.537_0.496_c862.mtx,16,1024,102.998,0.052913,153.63,0.165763,153.567
k16_0.899_0.537_0.537_0.496_c862.mtx,16,2048,102.729,0.055902,89.232,0.138001,89.1579
k16_0.899_0.537_0.537_0.496_c862.mtx,16,4096,102.71,0.055495,48.9502,0.133934,48.9269
k16_0.899_0.537_0.537_0.496_c862.mtx,16,8192,103.135,0.052936,25.4353,0.150826,25.3577
k16_0.899_0.537_0.537_0.496_c862.mtx,16,16384,102.93,0.054639,12.7436,0.13985,12.6561
k16_0.899_0.537_0.537_0.496_c862.mtx,16,32768,102.987,0.054884,6.42214,0.118204,6.34813
k16_0.899_0.537_0.537_0.496_c862.mtx,16,65536,102.841,0.055791,3.59132,0.0908379,3.53222
k16_0.899_0.537_0.537_0.496_c862.mtx,32,2,102.756,0.054716,25853,7.60985,25849.6
k16_0.899_0.537_0.537_0.496_c862.mtx,32,4,102.643,0.055171,13085.9,13.0752,13081.6
k16_0.899_0.537_0.537_0.496_c862.mtx,32,8,105.286,0.066861,6707.41,2.3564,6706.46
k16_0.899_0.537_0.537_0.496_c862.mtx,32,16,102.548,0.056597,3507.35,0.842568,3507.24
k16_0.899_0.537_0.537_0.496_c862.mtx,32,32,102.755,0.052778,1894.21,0.516022,1894.18
k16_0.899_0.537_0.537_0.496_c862.mtx,32,64,102.716,0.054848,1069.46,0.285647,1069.36
k16_0.899_0.537_0.537_0.496_c862.mtx,32,128,102.52,0.056714,638.125,0.242861,637.969
k16_0.899_0.537_0.537_0.496_c862.mtx,32,256,105.385,0.059549,390.887,0.628431,390.498
k16_0.899_0.537_0.537_0.496_c862.mtx,32,512,102.633,0.052102,248.704,0.172192,248.616
k16_0.899_0.537_0.537_0.496_c862.mtx,32,1024,102.705,0.052838,151.256,0.15146,151.182
k16_0.899_0.537_0.537_0.496_c862.mtx,32,2048,102.434,0.055733,86.6146,0.104671,86.5537
k16_0.899_0.537_0.537_0.496_c862.mtx,32,4096,102.98,0.054682,47.617,0.15291,47.5419
k16_0.899_0.537_0.537_0.496_c862.mtx,32,8192,102.816,0.054909,24.922,0.201396,24.8056
k16_0.899_0.537_0.537_0.496_c862.mtx,32,16384,102.496,0.056541,12.6106,0.151566,12.5271
k16_0.899_0.537_0.537_0.496_c862.mtx,32,32768,102.608,0.055156,6.38237,0.129018,6.30999
k16_0.899_0.537_0.537_0.496_c862.mtx,32,65536,102.97,0.054532,3.67663,0.0939008,3.63243
k16_0.899_0.537_0.537_0.496_c862.mtx,64,2,102.79,0.055153,25835.9,29.9416,25842.7
k16_0.899_0.537_0.537_0.496_c862.mtx,64,4,102.744,0.054283,13134.5,4.29972,13133.4
k16_0.899_0.537_0.537_0.496_c862.mtx,64,8,102.765,0.05299,6754.61,2.19021,6752.79
k16_0.899_0.537_0.537_0.496_c862.mtx,64,16,102.824,0.056794,3522.8,0.558491,3522.65
k16_0.899_0.537_0.537_0.496_c862.mtx,64,32,102.763,0.053071,1929.35,0.558353,1929.43
k16_0.899_0.537_0.537_0.496_c862.mtx,64,64,102.65,0.053426,1096.67,0.351793,1096.45
k16_0.899_0.537_0.537_0.496_c862.mtx,64,128,103.151,0.052031,656.172,0.287268,656.06
k16_0.899_0.537_0.537_0.496_c862.mtx,64,256,102.823,0.055997,406.186,0.241937,406.014
k16_0.899_0.537_0.537_0.496_c862.mtx,64,512,103.149,0.054227,253.024,0.156975,252.921
k16_0.899_0.537_0.537_0.496_c862.mtx,64,1024,102.714,0.054712,150.711,0.204847,150.627
k16_0.899_0.537_0.537_0.496_c862.mtx,64,2048,102.642,0.054279,84.9832,0.180729,84.8965
k16_0.899_0.537_0.537_0.496_c862.mtx,64,4096,102.494,0.054296,46.2458,0.13295,46.1832
k16_0.899_0.537_0.537_0.496_c862.mtx,64,8192,103.215,0.05814,24.4117,0.314505,24.2263
k16_0.899_0.537_0.537_0.496_c862.mtx,64,16384,102.477,0.055466,12.352,0.1477,12.2739
k16_0.899_0.537_0.537_0.496_c862.mtx,64,32768,102.554,0.061302,6.31822,0.121114,6.24917
k16_0.899_0.537_0.537_0.496_c862.mtx,64,65536,102.342,0.053824,3.54291,0.0927914,3.49296
k16_0.899_0.537_0.537_0.496_c862.mtx,128,2,102.498,0.054581,24136.4,20.4625,24125.9
k16_0.899_0.537_0.537_0.496_c862.mtx,128,4,102.857,0.052683,12338,3.5098,12336.5
k16_0.899_0.537_0.537_0.496_c862.mtx,128,8,102.717,0.052862,6418.09,4.75099,6415.54
k16_0.899_0.537_0.537_0.496_c862.mtx,128,16,102.765,0.054478,3400.82,1.12545,3400.21
k16_0.899_0.537_0.537_0.496_c862.mtx,128,32,102.523,0.056168,1880.99,0.403153,1880.78
k16_0.899_0.537_0.537_0.496_c862.mtx,128,64,103.045,0.057548,1093.35,0.190499,1093.33
k16_0.899_0.537_0.537_0.496_c862.mtx,128,128,102.861,0.056552,665.21,0.235336,665.049
k16_0.899_0.537_0.537_0.496_c862.mtx,128,256,102.454,0.058076,412.871,0.248164,412.754
k16_0.899_0.537_0.537_0.496_c862.mtx,128,512,102.669,0.05249,257.037,0.0952295,257.002
k16_0.899_0.537_0.537_0.496_c862.mtx,128,1024,102.471,0.054475,151.075,0.236639,150.941
k16_0.899_0.537_0.537_0.496_c862.mtx,128,2048,102.644,0.057229,84.7053,0.138723,84.6643
k16_0.899_0.537_0.537_0.496_c862.mtx,128,4096,102.471,0.055452,46.1246,0.136783,46.0633
k16_0.899_0.537_0.537_0.496_c862.mtx,128,8192,102.562,0.055364,24.4,0.164587,24.3154
k16_0.899_0.537_0.537_0.496_c862.mtx,128,16384,102.618,0.060539,12.5622,0.136308,12.4924
k16_0.899_0.537_0.537_0.496_c862.mtx,128,32768,102.547,0.055686,6.41615,0.11684,6.36094
k16_0.899_0.537_0.537_0.496_c862.mtx,128,65536,102.503,0.05481,3.59697,0.0779205,3.55276
k16_0.899_0.537_0.537_0.496_c862.mtx,256,2,103.971,0.055344,24234.7,5.7685,24232.9
k16_0.899_0.537_0.537_0.496_c862.mtx,256,4,102.827,0.060354,12470.1,4.74093,12470.9
k16_0.899_0.537_0.537_0.496_c862.mtx,256,8,102.838,0.053419,6478.68,4.1462,6475.86
k16_0.899_0.537_0.537_0.496_c862.mtx,256,16,102.658,0.055001,3481.79,1.79111,3481.07
k16_0.899_0.537_0.537_0.496_c862.mtx,256,32,102.912,0.053507,1952.29,0.903945,1951.83
k16_0.899_0.537_0.537_0.496_c862.mtx,256,64,102.913,0.052449,1148.56,0.51648,1148.38
k16_0.899_0.537_0.537_0.496_c862.mtx,256,128,102.812,0.054429,698.558,0.263595,698.396
k16_0.899_0.537_0.537_0.496_c862.mtx,256,256,102.819,0.052965,431.786,0.151421,431.729
k16_0.899_0.537_0.537_0.496_c862.mtx,256,512,102.553,0.054109,262.986,0.157625,263.008
k16_0.899_0.537_0.537_0.496_c862.mtx,256,1024,102.733,0.056974,152.228,0.185775,152.141
k16_0.899_0.537_0.537_0.496_c862.mtx,256,2048,102.526,0.056054,84.6945,0.192148,84.606
k16_0.899_0.537_0.537_0.496_c862.mtx,256,4096,102.633,0.056059,45.7552,0.136174,45.7
k16_0.899_0.537_0.537_0.496_c862.mtx,256,8192,102.731,0.051908,24.0351,0.191779,23.9553
k16_0.899_0.537_0.537_0.496_c862.mtx,256,16384,102.851,0.053618,12.4006,0.171629,12.3162
k16_0.899_0.537_0.537_0.496_c862.mtx,256,32768,102.744,0.05632,6.40594,0.119295,6.3336
k16_0.899_0.537_0.537_0.496_c862.mtx,256,65536,102.591,0.054672,3.59302,0.085068,3.54112
k16_0.899_0.537_0.537_0.496_c862.mtx,512,2,102.624,0.055323,24590.9,26.7572,24579.7
k16_0.899_0.537_0.537_0.496_c862.mtx,512,4,102.63,0.05974,12749.5,9.53819,12745.5
k16_0.899_0.537_0.537_0.496_c862.mtx,512,8,102.651,0.051728,6760.84,2.92882,6759.56
k16_0.899_0.537_0.537_0.496_c862.mtx,512,16,102.735,0.054595,3714.79,1.89385,3713.88
k16_0.899_0.537_0.537_0.496_c862.mtx,512,32,102.566,0.055947,2138.63,0.583992,2138.34
k16_0.899_0.537_0.537_0.496_c862.mtx,512,64,103.072,0.055342,1275.26,0.750863,1274.87
k16_0.899_0.537_0.537_0.496_c862.mtx,512,128,102.67,0.071437,772.533,0.302218,772.446
k16_0.899_0.537_0.537_0.496_c862.mtx,512,256,102.944,0.053322,464.068,0.344345,463.845
k16_0.899_0.537_0.537_0.496_c862.mtx,512,512,102.879,0.052997,270.207,0.217199,270.151
k16_0.899_0.537_0.537_0.496_c862.mtx,512,1024,102.618,0.053772,153.954,0.225995,153.816
k16_0.899_0.537_0.537_0.496_c862.mtx,512,2048,104.117,0.056895,84.4682,0.174017,84.4067
k16_0.899_0.537_0.537_0.496_c862.mtx,512,4096,102.674,0.055912,45.2378,0.130633,45.1757
k16_0.899_0.537_0.537_0.496_c862.mtx,512,8192,102.981,0.053062,23.6941,0.176207,23.6007
k16_0.899_0.537_0.537_0.496_c862.mtx,512,16384,102.62,0.054274,12.288,0.156711,12.1915
k16_0.899_0.537_0.537_0.496_c862.mtx,512,32768,102.699,0.053841,6.38006,0.129306,6.32771
k16_0.899_0.537_0.537_0.496_c862.mtx,512,65536,102.66,0.060305,3.59757,0.0865385,3.5511
k16_0.899_0.537_0.537_0.496_c862.mtx,1024,2,102.695,0.055478,27312.9,15.2632,27303
k16_0.899_0.537_0.537_0.496_c862.mtx,1024,4,102.664,0.053826,14615.5,4.95163,14613.7
k16_0.899_0.537_0.537_0.496_c862.mtx,1024,8,102.596,0.055515,8015.86,4.79432,8015.36
k16_0.899_0.537_0.537_0.496_c862.mtx,1024,16,103.163,0.053215,4519.38,2.24599,4518.24
k16_0.899_0.537_0.537_0.496_c862.mtx,1024,32,102.578,0.055159,2608.24,1.83936,2607.13
k16_0.899_0.537_0.537_0.496_c862.mtx,1024,64,102.657,0.056841,1517.2,0.861767,1517.02
k16_0.899_0.537_0.537_0.496_c862.mtx,1024,128,102.869,0.05283,871.36,0.402821,871.264
k16_0.899_0.537_0.537_0.496_c862.mtx,1024,256,102.503,0.055737,492.968,0.297621,492.852
k16_0.899_0.537_0.537_0.496_c862.mtx,1024,512,102.669,0.052678,274.88,0.259084,274.824
k16_0.899_0.537_0.537_0.496_c862.mtx,1024,1024,102.746,0.055065,153.765,0.237432,153.701
k16_0.899_0.537_0.537_0.496_c862.mtx,1024,2048,102.749,0.054748,83.9989,0.125155,83.9431
k16_0.899_0.537_0.537_0.496_c862.mtx,1024,4096,102.648,0.055275,44.841,0.16394,44.7617
k16_0.899_0.537_0.537_0.496_c862.mtx,1024,8192,102.714,0.055014,23.4115,0.133489,23.3406
k16_0.899_0.537_0.537_0.496_c862.mtx,1024,16384,102.889,0.054595,12.1865,0.156297,12.1138
k16_0.899_0.537_0.537_0.496_c862.mtx,1024,32768,102.621,0.05535,6.37201,0.12787,6.31751
k16_0.899_0.537_0.537_0.496_c862.mtx,1024,65536,102.649,0.056169,3.58043,0.0921437,3.52657
k16_0.899_0.537_0.537_0.496_c862.mtx,2048,2,102.492,0.055482,46805.2,27.2969,46795.3
k16_0.899_0.537_0.537_0.496_c862.mtx,2048,4,102.734,0.052425,24062.6,7.23731,24059.1
k16_0.899_0.537_0.537_0.496_c862.mtx,2048,8,102.751,0.052394,12471,4.37152,12468.5
k16_0.899_0.537_0.537_0.496_c862.mtx,2048,16,102.631,0.053694,6508.63,4.38917,6507.17
k16_0.899_0.537_0.537_0.496_c862.mtx,2048,32,102.674,0.053446,3427.8,1.42986,3427.17
k16_0.899_0.537_0.537_0.496_c862.mtx,2048,64,104.425,0.054126,1816.64,0.751821,1816.12
k16_0.899_0.537_0.537_0.496_c862.mtx,2048,128,102.812,0.085704,961.417,1.31616,960.802
k16_0.899_0.537_0.537_0.496_c862.mtx,2048,256,102.729,0.053506,514.335,0.267129,514.18
k16_0.899_0.537_0.537_0.496_c862.mtx,2048,512,102.604,0.054858,277.476,0.155554,277.427
k16_0.899_0.537_0.537_0.496_c862.mtx,2048,1024,103.253,0.055557,153.348,0.158182,153.304
k16_0.899_0.537_0.537_0.496_c862.mtx,2048,2048,102.57,0.055739,83.5994,0.107399,83.5725
k16_0.899_0.537_0.537_0.496_c862.mtx,2048,4096,102.93,0.051899,44.6058,0.101202,44.5728
k16_0.899_0.537_0.537_0.496_c862.mtx,2048,8192,102.473,0.054356,23.2661,0.16524,23.1522
k16_0.899_0.537_0.537_0.496_c862.mtx,2048,16384,102.702,0.052615,12.0926,0.121803,12.0222
k16_0.899_0.537_0.537_0.496_c862.mtx,2048,32768,102.45,0.055508,6.42885,0.0992997,6.38131
k16_0.899_0.537_0.537_0.496_c862.mtx,2048,65536,102.737,0.054997,3.60069,0.080608,3.54781
k16_0.899_0.537_0.537_0.496_c862.mtx,4096,2,102.801,0.054899,59361.8,33.8639,59338.5
k16_0.899_0.537_0.537_0.496_c862.mtx,4096,4,102.747,0.057493,29847.2,8.85214,29846.2
k16_0.899_0.537_0.537_0.496_c862.mtx,4096,8,102.815,0.057256,15073.6,4.94388,15074.8
k16_0.899_0.537_0.537_0.496_c862.mtx,4096,16,102.992,0.053161,7627.4,3.84945,7624.71
k16_0.899_0.537_0.537_0.496_c862.mtx,4096,32,102.743,0.052133,3872.24,1.54469,3872.05
k16_0.899_0.537_0.537_0.496_c862.mtx,4096,64,102.919,0.054104,1974.9,1.11297,1974.48
k16_0.899_0.537_0.537_0.496_c862.mtx,4096,128,102.862,0.056925,1009.61,0.324223,1009.38
k16_0.899_0.537_0.537_0.496_c862.mtx,4096,256,102.821,0.052038,525.957,0.286051,525.796
k16_0.899_0.537_0.537_0.496_c862.mtx,4096,512,102.924,0.054214,278.753,0.161059,278.648
k16_0.899_0.537_0.537_0.496_c862.mtx,4096,1024,102.644,0.054239,152.433,0.282716,152.298
k16_0.899_0.537_0.537_0.496_c862.mtx,4096,2048,102.618,0.055417,83.5386,0.116741,83.4843
k16_0.899_0.537_0.537_0.496_c862.mtx,4096,4096,102.798,0.051963,44.5093,0.106875,44.4261
k16_0.899_0.537_0.537_0.496_c862.mtx,4096,8192,102.66,0.054793,23.1499,0.0749172,23.1066
k16_0.899_0.537_0.537_0.496_c862.mtx,4096,16384,102.669,0.059946,12.0016,0.0463179,11.987
k16_0.899_0.537_0.537_0.496_c862.mtx,4096,32768,102.683,0.054968,6.36632,0.0850745,6.32762
k16_0.899_0.537_0.537_0.496_c862.mtx,4096,65536,102.708,0.056592,3.59239,0.0897985,3.5402
k16_0.899_0.537_0.537_0.496_c862.mtx,8192,2,102.674,0.054719,63545.5,28.449,63536.7
k16_0.899_0.537_0.537_0.496_c862.mtx,8192,4,102.767,0.075664,31867.9,14.5534,31864.7
k16_0.899_0.537_0.537_0.496_c862.mtx,8192,8,102.601,0.055103,15975.1,4.54905,15972.4
k16_0.899_0.537_0.537_0.496_c862.mtx,8192,16,102.688,0.053663,8023.96,4.33554,8021
k16_0.899_0.537_0.537_0.496_c862.mtx,8192,32,102.703,0.053294,4033.76,2.33703,4032.33
k16_0.899_0.537_0.537_0.496_c862.mtx,8192,64,103.03,0.052043,2037.45,0.873275,2037.02
k16_0.899_0.537_0.537_0.496_c862.mtx,8192,128,102.821,0.056377,1032.77,0.372164,1032.62
k16_0.899_0.537_0.537_0.496_c862.mtx,8192,256,102.69,0.055623,532.85,0.269622,532.676
k16_0.899_0.537_0.537_0.496_c862.mtx,8192,512,102.955,0.053798,280.482,0.176098,280.371
k16_0.899_0.537_0.537_0.496_c862.mtx,8192,1024,102.784,0.052494,151.767,0.109238,151.769
k16_0.899_0.537_0.537_0.496_c862.mtx,8192,2048,102.681,0.055044,83.0108,0.17273,82.9428
k16_0.899_0.537_0.537_0.496_c862.mtx,8192,4096,102.744,0.052458,44.2483,0.0731242,44.236
k16_0.899_0.537_0.537_0.496_c862.mtx,8192,8192,102.701,0.054819,23.0784,0.0396682,23.0526
k16_0.899_0.537_0.537_0.496_c862.mtx,8192,16384,102.661,0.054808,11.9321,0.0387899,11.9079
k16_0.899_0.537_0.537_0.496_c862.mtx,8192,32768,102.568,0.056187,6.38749,0.0744043,6.35905
k16_0.899_0.537_0.537_0.496_c862.mtx,8192,65536,102.705,0.054312,3.59684,0.0849638,3.55126
k16_0.899_0.537_0.537_0.496_c862.mtx,16384,2,104.693,0.055115,65213.6,42.0684,65211.4
k16_0.899_0.537_0.537_0.496_c862.mtx,16384,4,102.68,0.054944,32666.8,7.25697,32667
k16_0.899_0.537_0.537_0.496_c862.mtx,16384,8,102.692,0.052708,16317.1,4.27662,16316.7
k16_0.899_0.537_0.537_0.496_c862.mtx,16384,16,102.696,0.05496,8185.91,3.40791,8185.62
k16_0.899_0.537_0.537_0.496_c862.mtx,16384,32,102.663,0.054625,4108.32,2.42279,4107.6
k16_0.899_0.537_0.537_0.496_c862.mtx,16384,64,102.641,0.05606,2067.61,0.907493,2067.35
k16_0.899_0.537_0.537_0.496_c862.mtx,16384,128,102.914,0.053441,1044.04,0.167307,1043.98
k16_0.899_0.537_0.537_0.496_c862.mtx,16384,256,102.876,0.054827,537.288,0.435748,536.908
k16_0.899_0.537_0.537_0.496_c862.mtx,16384,512,102.966,0.057885,281.814,0.286638,281.647
k16_0.899_0.537_0.537_0.496_c862.mtx,16384,1024,103.202,0.054066,151.652,0.148481,151.542
k16_0.899_0.537_0.537_0.496_c862.mtx,16384,2048,102.61,0.054829,82.2153,0.115992,82.1631
k16_0.899_0.537_0.537_0.496_c862.mtx,16384,4096,102.573,0.054518,43.9977,0.0973726,43.9747
k16_0.899_0.537_0.537_0.496_c862.mtx,16384,8192,102.844,0.053889,22.9688,0.0577621,22.9701
k16_0.899_0.537_0.537_0.496_c862.mtx,16384,16384,102.819,0.053019,11.9738,0.0511257,11.9369
k16_0.899_0.537_0.537_0.496_c862.mtx,16384,32768,102.496,0.054038,6.33494,0.0712314,6.30384
k16_0.899_0.537_0.537_0.496_c862.mtx,16384,65536,102.743,0.054191,3.5945,0.084406,3.53938
k16_0.899_0.537_0.537_0.496_c862.mtx,32768,2,102.828,0.055462,65717.5,14.636,65711
k16_0.899_0.537_0.537_0.496_c862.mtx,32768,4,102.728,0.054439,32847.9,14.4503,32847.8
k16_0.899_0.537_0.537_0.496_c862.mtx,32768,8,102.898,0.054764,16447.2,16.9481,16440.1
k16_0.899_0.537_0.537_0.496_c862.mtx,32768,16,102.687,0.054093,8222.56,2.79852,8221.41
k16_0.899_0.537_0.537_0.496_c862.mtx,32768,32,102.583,0.05585,4132.72,2.31186,4131.67
k16_0.899_0.537_0.537_0.496_c862.mtx,32768,64,102.816,0.055422,2079.09,1.11729,2078.43
k16_0.899_0.537_0.537_0.496_c862.mtx,32768,128,102.833,0.053006,1050.26,0.747251,1049.87
k16_0.899_0.537_0.537_0.496_c862.mtx,32768,256,102.875,0.05486,540.968,0.356723,540.818
k16_0.899_0.537_0.537_0.496_c862.mtx,32768,512,105.077,0.053788,283.511,0.171446,283.421
k16_0.899_0.537_0.537_0.496_c862.mtx,32768,1024,102.636,0.054548,152.287,0.134564,152.226
k16_0.899_0.537_0.537_0.496_c862.mtx,32768,2048,102.814,0.05276,82.3341,0.0746567,82.3085
k16_0.899_0.537_0.537_0.496_c862.mtx,32768,4096,102.648,0.055746,43.8058,0.0712352,43.783
k16_0.899_0.537_0.537_0.496_c862.mtx,32768,8192,102.963,0.051173,22.8764,0.0606194,22.8407
k16_0.899_0.537_0.537_0.496_c862.mtx,32768,16384,102.653,0.053478,11.9635,0.0215324,11.9608
k16_0.899_0.537_0.537_0.496_c862.mtx,32768,32768,102.448,0.054321,6.39046,0.0778571,6.3644
k16_0.899_0.537_0.537_0.496_c862.mtx,32768,65536,102.79,0.054802,3.59352,0.0815941,3.5502
k16_0.899_0.537_0.537_0.496_c862.mtx,65536,2,102.682,0.054362,66168.5,59.2351,66153
k16_0.899_0.537_0.537_0.496_c862.mtx,65536,4,102.733,0.05203,33051.2,12.685,33048.1
k16_0.899_0.537_0.537_0.496_c862.mtx,65536,8,102.618,0.052416,16540.1,7.74404,16537.3
k16_0.899_0.537_0.537_0.496_c862.mtx,65536,16,102.742,0.05543,8303.91,2.61149,8303.17
k16_0.899_0.537_0.537_0.496_c862.mtx,65536,32,102.76,0.052978,4160.77,1.43019,4160.16
k16_0.899_0.537_0.537_0.496_c862.mtx,65536,64,102.555,0.055464,2096.54,1.86974,2095.61
k16_0.899_0.537_0.537_0.496_c862.mtx,65536,128,103.035,0.05297,1055.33,0.682444,1054.91
k16_0.899_0.537_0.537_0.496_c862.mtx,65536,256,102.928,0.052964,542.36,0.285981,542.194
k16_0.899_0.537_0.537_0.496_c862.mtx,65536,512,102.992,0.052629,283.828,0.187745,283.717
k16_0.899_0.537_0.537_0.496_c862.mtx,65536,1024,102.596,0.053633,152.386,0.0940839,152.337
k16_0.899_0.537_0.537_0.496_c862.mtx,65536,2048,102.647,0.054231,82.322,0.0431937,82.3109
k16_0.899_0.537_0.537_0.496_c862.mtx,65536,4096,102.677,0.054609,43.8089,0.0706856,43.7772
k16_0.899_0.537_0.537_0.496_c862.mtx,65536,8192,102.951,0.054651,22.7456,0.0483459,22.7264
k16_0.899_0.537_0.537_0.496_c862.mtx,65536,16384,102.644,0.053328,11.9017,0.0559356,11.8799
k16_0.899_0.537_0.537_0.496_c862.mtx,65536,32768,102.775,0.054207,6.35262,0.0732906,6.32405
k16_0.899_0.537_0.537_0.496_c862.mtx,65536,65536,102.594,0.054743,3.59112,0.0801108,3.54604
k16_0.899_0.537_0.537_0.506_c862.mtx,2,2,104.291,0.054018,25224.8,48.4274,25195.9
k16_0.899_0.537_0.537_0.506_c862.mtx,2,4,104.408,0.05428,12752.4,7.7087,12748.8
k16_0.899_0.537_0.537_0.506_c862.mtx,2,8,106.488,0.05225,6499.03,0.774255,6498.53
k16_0.899_0.537_0.537_0.506_c862.mtx,2,16,103.936,0.054234,3386.55,0.746938,3386.31
k16_0.899_0.537_0.537_0.506_c862.mtx,2,32,104.189,0.055349,1823.5,0.417406,1823.33
k16_0.899_0.537_0.537_0.506_c862.mtx,2,64,104.038,0.053185,1031.3,0.277512,1031.17
k16_0.899_0.537_0.537_0.506_c862.mtx,2,128,104.051,0.055138,620.139,0.129338,620.095
k16_0.899_0.537_0.537_0.506_c862.mtx,2,256,104.491,0.0511,393.751,0.218864,393.614
k16_0.899_0.537_0.537_0.506_c862.mtx,2,512,104.061,0.052669,256.407,0.0736263,256.386
k16_0.899_0.537_0.537_0.506_c862.mtx,2,1024,106.274,0.054215,163.068,0.14224,163.047
k16_0.899_0.537_0.537_0.506_c862.mtx,2,2048,104.118,0.053483,96.99,0.149771,96.9163
k16_0.899_0.537_0.537_0.506_c862.mtx,2,4096,104.509,0.051788,53.4643,0.114167,53.4678
k16_0.899_0.537_0.537_0.506_c862.mtx,2,8192,104.136,0.052872,27.7951,0.0536242,27.7994
k16_0.899_0.537_0.537_0.506_c862.mtx,2,16384,103.91,0.053834,13.6211,0.0778221,13.5792
k16_0.899_0.537_0.537_0.506_c862.mtx,2,32768,104.091,0.052269,6.85963,0.0582788,6.82669
k16_0.899_0.537_0.537_0.506_c862.mtx,2,65536,104.208,0.054653,3.84639,0.119912,3.77802
k16_0.899_0.537_0.537_0.506_c862.mtx,4,2,102.508,0.053982,25552.8,18.784,25551.1
k16_0.899_0.537_0.537_0.506_c862.mtx,4,4,102.823,0.052982,12742.3,14.3684,12735.7
k16_0.899_0.537_0.537_0.506_c862.mtx,4,8,102.606,0.050874,6540.45,6.06235,6536.21
k16_0.899_0.537_0.537_0.506_c862.mtx,4,16,102.556,0.054117,3424.6,2.82853,3423.25
k16_0.899_0.537_0.537_0.506_c862.mtx,4,32,102.707,0.05269,1845.27,2.16163,1845.23
k16_0.899_0.537_0.537_0.506_c862.mtx,4,64,102.769,0.053933,1044.78,0.573337,1044.69
k16_0.899_0.537_0.537_0.506_c862.mtx,4,128,103.497,0.054255,627.188,0.656609,627.006
k16_0.899_0.537_0.537_0.506_c862.mtx,4,256,102.624,0.050463,406.669,0.295974,406.592
k16_0.899_0.537_0.537_0.506_c862.mtx,4,512,103.461,0.057681,262.538,0.169299,262.458
k16_0.899_0.537_0.537_0.506_c862.mtx,4,1024,102.844,0.052158,165.041,0.0729539,165.024
k16_0.899_0.537_0.537_0.506_c862.mtx,4,2048,102.737,0.053934,96.8872,0.116369,96.8048
k16_0.899_0.537_0.537_0.506_c862.mtx,4,4096,102.993,0.054131,53.0718,0.0789774,53.0028
k16_0.899_0.537_0.537_0.506_c862.mtx,4,8192,102.694,0.054924,27.3551,0.0976796,27.3207
k16_0.899_0.537_0.537_0.506_c862.mtx,4,16384,102.556,0.054074,13.6385,0.107135,13.573
k16_0.899_0.537_0.537_0.506_c862.mtx,4,32768,102.708,0.051387,6.88345,0.0878267,6.83795
k16_0.899_0.537_0.537_0.506_c862.mtx,4,65536,102.698,0.05213,3.89579,0.0943543,3.83898
k16_0.899_0.537_0.537_0.506_c862.mtx,8,2,102.757,0.05344,26419.7,30.9731,26400.4
k16_0.899_0.537_0.537_0.506_c862.mtx,8,4,105.504,0.055735,13250.7,0.978082,13250.6
k16_0.899_0.537_0.537_0.506_c862.mtx,8,8,102.629,0.057235,6850.33,1.66537,6849.67
k16_0.899_0.537_0.537_0.506_c862.mtx,8,16,102.747,0.051962,3530.4,0.392806,3530.25
k16_0.899_0.537_0.537_0.506_c862.mtx,8,32,102.729,0.055061,1905.63,0.228465,1905.57
k16_0.899_0.537_0.537_0.506_c862.mtx,8,64,102.879,0.052959,1078.72,0.212585,1078.58
k16_0.899_0.537_0.537_0.506_c862.mtx,8,128,102.837,0.052211,640.631,0.190622,640.648
k16_0.899_0.537_0.537_0.506_c862.mtx,8,256,102.789,0.050755,397.107,0.0824882,397.043
k16_0.899_0.537_0.537_0.506_c862.mtx,8,512,102.737,0.051742,258.366,0.184162,258.25
k16_0.899_0.537_0.537_0.506_c862.mtx,8,1024,102.991,0.051003,162.463,0.139928,162.373
k16_0.899_0.537_0.537_0.506_c862.mtx,8,2048,102.861,0.051063,94.8011,0.0752683,94.7878
