filename,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k16_0.899_0.537_0.537_0.536_c862-r4_c512.tns,B size: (16384 x 128 x 4 x 512), 55348880 bytes
k16_0.899_0.537_0.537_0.536_c862-r4_c1024.tns,B size: (16384 x 64 x 4 x 1024), 49572672 bytes
k16_0.899_0.537_0.537_0.536_c862-r4_c2048.tns,B size: (16384 x 32 x 4 x 2048), 43661448 bytes
k16_0.899_0.537_0.537_0.536_c862-r8_c4.tns,111.193,0.071385,15.8571,0.0259182,15.8376
k16_0.899_0.537_0.537_0.536_c862-r8_c8.tns,110.969,0.065081,16.253,0.0266783,16.2435
k16_0.899_0.537_0.537_0.536_c862-r8_c16.tns,111.709,0.063247,16.9869,0.0280807,16.9726
k16_0.899_0.537_0.537_0.536_c862-r8_c32.tns,111.533,0.066116,17.8482,0.0316473,17.833
k16_0.899_0.537_0.537_0.536_c862-r8_c64.tns,110.444,0.0611,19.4073,0.0245418,19.4039
k16_0.899_0.537_0.537_0.536_c862-r8_c128.tns,111.575,0.060687,21.1333,0.0706787,21.0953
k16_0.899_0.537_0.537_0.536_c862-r8_c256.tns,111.814,0.06593,22.4042,0.0967287,22.3351
k16_0.899_0.537_0.537_0.536_c862-r8_c512.tns,B size: (8192 x 128 x 8 x 512), 51981880 bytes
k16_0.899_0.537_0.537_0.536_c862-r8_c1024.tns,B size: (8192 x 64 x 8 x 1024), 46749552 bytes
k16_0.899_0.537_0.537_0.536_c862-r8_c2048.tns,B size: (8192 x 32 x 8 x 2048), 41756968 bytes
k16_0.899_0.537_0.537_0.536_c862-r16_c4.tns,111.538,0.06046,16.0359,0.0237234,16.0267
k16_0.899_0.537_0.537_0.536_c862-r16_c8.tns,111.492,0.061331,16.5174,0.0267359,16.506
k16_0.899_0.537_0.537_0.536_c862-r16_c16.tns,113.187,0.064061,17.8003,0.037781,17.7789
k16_0.899_0.537_0.537_0.536_c862-r16_c32.tns,112.925,0.065456,19.4145,0.0435141,19.3838
k16_0.899_0.537_0.537_0.536_c862-r16_c64.tns,112.856,0.063838,21.4292,0.0645579,21.3805
k16_0.899_0.537_0.537_0.536_c862-r16_c128.tns,111.912,0.060232,22.2828,0.0744533,22.2357
k16_0.899_0.537_0.537_0.536_c862-r16_c256.tns,112.825,0.064702,20.6265,0.079929,20.5795
