filename,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k20_0.972_0.437_0.437_0.484_c862.mtx,97.3287,0.058547,69.1586,0.142258,69.0756
k20_0.973_0.437_0.437_0.484_c862.mtx,98.0395,0.056654,69.6284,0.107165,69.5705
k20_0.974_0.437_0.437_0.484_c862.mtx,97.3246,0.061954,70.1259,0.168861,69.9909
k20_0.975_0.437_0.437_0.484_c862.mtx,98.1482,0.056325,70.6125,0.0825831,70.6268
k20_0.976_0.437_0.437_0.484_c862.mtx,97.8071,0.061151,72.6914,0.0905735,72.6338
k20_0.977_0.437_0.437_0.484_c862.mtx,99.1383,0.060331,70.0844,0.086646,70.0551
k20_0.978_0.437_0.437_0.484_c862.mtx,98.4077,0.05712,72.2766,0.144278,72.2096
k20_0.979_0.437_0.437_0.484_c862.mtx,98.5076,0.055864,74.5007,0.133885,74.4328
k20_0.980_0.437_0.437_0.484_c862.mtx,98.4713,0.061764,75.1057,0.103508,75.0585
k20_0.981_0.437_0.437_0.484_c862.mtx,98.6558,0.057538,74.1107,0.136639,74.0172
k20_0.982_0.437_0.437_0.484_c862.mtx,98.8131,0.058666,76.2356,0.0711174,76.2005
k20_0.983_0.437_0.437_0.484_c862.mtx,99.1592,0.057809,75.0561,0.0871744,75.0318
k20_0.984_0.437_0.437_0.484_c862.mtx,98.4596,0.065792,75.744,0.111342,75.6764
k20_0.985_0.437_0.437_0.484_c862.mtx,98.7417,0.05835,76.479,0.104556,76.4363
k20_0.986_0.437_0.437_0.484_c862.mtx,99.0437,0.059146,94.864,0.121409,94.8143
k20_0.987_0.437_0.437_0.484_c862.mtx,99.1978,0.057518,78.3266,0.80716,77.9408
k20_0.988_0.437_0.437_0.484_c862.mtx,99.4606,0.058863,78.2247,0.137379,78.1273
k20_0.989_0.437_0.437_0.484_c862.mtx,98.8028,0.058524,78.9674,0.141487,78.89
k20_0.990_0.437_0.437_0.484_c862.mtx,99.269,0.056645,77.1249,0.17206,77.0494
k20_0.991_0.437_0.437_0.484_c862.mtx,99.5676,0.056953,80.8254,1.57327,80.1832
k20_0.992_0.437_0.437_0.484_c862.mtx,99.6961,0.05421,80.5569,0.131454,80.4904
k20_0.993_0.437_0.437_0.484_c862.mtx,99.8455,0.059481,81.4028,0.124465,81.3425
k20_0.994_0.437_0.437_0.484_c862.mtx,101.676,0.059271,83.7842,0.116977,83.7024
k20_0.995_0.437_0.437_0.484_c862.mtx,99.9519,0.055356,85.0313,0.204598,84.9163
k20_0.996_0.437_0.437_0.484_c862.mtx,99.5849,0.060696,83.3912,0.121135,83.3232
k20_0.997_0.437_0.437_0.484_c862.mtx,100.136,0.059033,84.813,1.70336,84.0955
k20_0.998_0.437_0.437_0.484_c862.mtx,100.376,0.056011,85.1734,0.498116,84.9473
