filename,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k16_0.899_0.537_0.537_0.560_c862-r8_c65536.tns,,,,,
k16_0.899_0.537_0.537_0.560_c862-r8_c8.tns,117.602,0.064371,8.56218,0.0660556,8.51292
k16_0.899_0.537_0.537_0.560_c862-r8_c8192.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r1024_c1024.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r1024_c128.tns,118.607,0.065241,11.7235,0.0664787,11.6722
k16_0.899_0.537_0.537_0.580_c862-r1024_c16.tns,118.276,0.063415,9.22409,0.0592627,9.18612
k16_0.899_0.537_0.537_0.580_c862-r1024_c16384.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r1024_c2.tns,117.314,0.06242,8.44004,0.0519887,8.40146
k16_0.899_0.537_0.537_0.580_c862-r1024_c2048.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r1024_c256.tns,118.255,0.060281,13.2607,0.0595914,13.22
k16_0.899_0.537_0.537_0.580_c862-r1024_c32.tns,118.526,0.067501,10.4516,0.118858,10.3767
k16_0.899_0.537_0.537_0.580_c862-r1024_c32768.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r1024_c4.tns,117.505,0.064462,8.6109,0.0661756,8.56396
k16_0.899_0.537_0.537_0.580_c862-r1024_c4096.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r1024_c512.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r1024_c64.tns,118.357,0.06913,10.7285,0.049927,10.6962
k16_0.899_0.537_0.537_0.580_c862-r1024_c65536.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r1024_c8.tns,118.168,0.062514,9.1753,0.065536,9.13805
k16_0.899_0.537_0.537_0.580_c862-r1024_c8192.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r128_c1024.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r128_c128.tns,118.194,0.064212,12.218,0.0499346,12.1818
k16_0.899_0.537_0.537_0.580_c862-r128_c16.tns,118.038,0.064736,9.54368,0.0727991,9.49787
k16_0.899_0.537_0.537_0.580_c862-r128_c16384.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r128_c2.tns,117.462,0.062328,8.69885,0.060175,8.66122
k16_0.899_0.537_0.537_0.580_c862-r128_c2048.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r128_c256.tns,118.18,0.063163,13.7737,0.0504373,13.7494
k16_0.899_0.537_0.537_0.580_c862-r128_c32.tns,118.136,0.064247,10.5892,0.0601012,10.5454
k16_0.899_0.537_0.537_0.580_c862-r128_c32768.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r128_c4.tns,119.304,0.065708,8.93649,0.0646241,8.91165
k16_0.899_0.537_0.537_0.580_c862-r128_c4096.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r128_c512.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r128_c64.tns,117.895,0.060641,11.1778,0.0493538,11.1541
k16_0.899_0.537_0.537_0.580_c862-r128_c65536.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r128_c8.tns,117.672,0.062942,9.50905,0.0620319,9.46899
k16_0.899_0.537_0.537_0.580_c862-r128_c8192.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r16384_c1024.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r16384_c128.tns,118.189,0.187071,5.6673,0.0529208,5.63544
k16_0.899_0.537_0.537_0.580_c862-r16384_c16.tns,117.98,0.070663,4.65916,0.0669918,4.61884
k16_0.899_0.537_0.537_0.580_c862-r16384_c16384.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r16384_c2.tns,117.206,0.064971,4.23928,0.0612829,4.20316
k16_0.899_0.537_0.537_0.580_c862-r16384_c2048.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r16384_c256.tns,118.149,0.067516,6.49069,0.0628598,6.45402
k16_0.899_0.537_0.537_0.580_c862-r16384_c32.tns,118.346,0.068294,4.80427,0.0596341,4.76784
k16_0.899_0.537_0.537_0.580_c862-r16384_c32768.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r16384_c4.tns,117.633,0.063846,4.36542,0.0659097,4.32866
k16_0.899_0.537_0.537_0.580_c862-r16384_c4096.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r16384_c512.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r16384_c64.tns,117.836,0.063126,5.14081,0.0525527,5.10788
k16_0.899_0.537_0.537_0.580_c862-r16384_c65536.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r16384_c8.tns,117.84,0.066364,4.59231,0.0631671,4.55395
k16_0.899_0.537_0.537_0.580_c862-r16384_c8192.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r16_c1024.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r16_c128.tns,117.534,0.060556,11.929,0.0514958,11.893
k16_0.899_0.537_0.537_0.580_c862-r16_c16.tns,117.815,0.066497,9.67951,0.0775177,9.62707
k16_0.899_0.537_0.537_0.580_c862-r16_c16384.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r16_c2.tns,117.441,0.063159,8.81397,0.0641353,8.76436
k16_0.899_0.537_0.537_0.580_c862-r16_c2048.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r16_c256.tns,117.468,0.065122,13.576,0.0657943,13.5296
k16_0.899_0.537_0.537_0.580_c862-r16_c32.tns,117.351,0.064962,10.0735,0.0620272,10.0345
k16_0.899_0.537_0.537_0.580_c862-r16_c32768.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r16_c4.tns,118.185,0.069477,9.06324,0.0531008,9.02265
k16_0.899_0.537_0.537_0.580_c862-r16_c4096.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r16_c512.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r16_c64.tns,117.696,0.068178,10.7224,0.0577581,10.6918
k16_0.899_0.537_0.537_0.580_c862-r16_c65536.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r16_c8.tns,118.032,0.0637,9.5454,0.0642329,9.50224
k16_0.899_0.537_0.537_0.580_c862-r16_c8192.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r2048_c1024.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r2048_c128.tns,118.445,0.062576,11.2818,0.0603423,11.2425
k16_0.899_0.537_0.537_0.580_c862-r2048_c16.tns,118.126,0.064523,8.95385,0.0714421,8.90367
k16_0.899_0.537_0.537_0.580_c862-r2048_c16384.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r2048_c2.tns,117.412,0.063463,8.15325,0.0472833,8.11977
k16_0.899_0.537_0.537_0.580_c862-r2048_c2048.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r2048_c256.tns,117.982,0.061678,12.7573,0.0619975,12.7148
k16_0.899_0.537_0.537_0.580_c862-r2048_c32.tns,118.331,0.066924,9.83458,0.0568313,9.80851
k16_0.899_0.537_0.537_0.580_c862-r2048_c32768.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r2048_c4.tns,117.565,0.060411,8.28619,0.0720634,8.23576
k16_0.899_0.537_0.537_0.580_c862-r2048_c4096.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r2048_c512.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r2048_c64.tns,118.119,0.069029,10.3373,0.0490544,10.3042
k16_0.899_0.537_0.537_0.580_c862-r2048_c65536.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r2048_c8.tns,117.93,0.063338,8.84529,0.0574735,8.80891
k16_0.899_0.537_0.537_0.580_c862-r2048_c8192.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r256_c1024.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r256_c128.tns,118.544,0.068517,12.0695,0.0496502,12.037
k16_0.899_0.537_0.537_0.580_c862-r256_c16.tns,117.772,0.066923,9.5739,0.0640267,9.5344
k16_0.899_0.537_0.537_0.580_c862-r256_c16384.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r256_c2.tns,117.043,0.062648,8.6907,0.0553057,8.65722
k16_0.899_0.537_0.537_0.580_c862-r256_c2048.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r256_c256.tns,118.367,0.065635,13.6965,0.062287,13.6576
k16_0.899_0.537_0.537_0.580_c862-r256_c32.tns,117.997,0.059567,10.5398,0.0539627,10.51
k16_0.899_0.537_0.537_0.580_c862-r256_c32768.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r256_c4.tns,117.829,0.063053,8.85561,0.0633279,8.81115
k16_0.899_0.537_0.537_0.580_c862-r256_c4096.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r256_c512.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r256_c64.tns,118.175,0.064633,11.0537,0.0474759,11.0216
k16_0.899_0.537_0.537_0.580_c862-r256_c65536.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r256_c8.tns,118.011,0.068279,9.46078,0.0564705,9.42704
k16_0.899_0.537_0.537_0.580_c862-r256_c8192.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r2_c1024.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r2_c128.tns,115.999,0.063087,12.4743,0.106909,12.4281
k16_0.899_0.537_0.537_0.580_c862-r2_c16.tns,116.499,0.06183,10.0044,0.0662393,9.96118
k16_0.899_0.537_0.537_0.580_c862-r2_c16384.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r2_c2.tns,115.594,0.061754,9.07974,0.0523716,9.04651
k16_0.899_0.537_0.537_0.580_c862-r2_c2048.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r2_c256.tns,115.822,0.066664,14.4019,0.0895963,14.3213
k16_0.899_0.537_0.537_0.580_c862-r2_c32.tns,115.944,0.064193,10.6051,0.111811,10.533
k16_0.899_0.537_0.537_0.580_c862-r2_c32768.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r2_c4.tns,115.937,0.06425,9.34251,0.0569431,9.30796
k16_0.899_0.537_0.537_0.580_c862-r2_c4096.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r2_c512.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r2_c64.tns,116.535,0.06465,11.3304,0.115279,11.2737
k16_0.899_0.537_0.537_0.580_c862-r2_c65536.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r2_c8.tns,116.374,0.065212,9.93493,0.0670682,9.89345
k16_0.899_0.537_0.537_0.580_c862-r2_c8192.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r32768_c1024.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r32768_c128.tns,117.877,0.061968,0.0121041,0.000471026,0.0119155
k16_0.899_0.537_0.537_0.580_c862-r32768_c16.tns,117.216,0.062615,0.0121704,0.000316119,0.0120235
k16_0.899_0.537_0.537_0.580_c862-r32768_c16384.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r32768_c2.tns,116.819,0.066428,0.0121242,0.0004118,0.011949
k16_0.899_0.537_0.537_0.580_c862-r32768_c2048.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r32768_c256.tns,117.6,0.064369,0.012241,0.000314883,0.0120615
k16_0.899_0.537_0.537_0.580_c862-r32768_c32.tns,117.245,0.068633,0.012178,0.00029029,0.012058
k16_0.899_0.537_0.537_0.580_c862-r32768_c32768.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r32768_c4.tns,117.304,0.06514,0.0121704,0.000364865,0.011982
k16_0.899_0.537_0.537_0.580_c862-r32768_c4096.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r32768_c512.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r32768_c64.tns,117.613,0.0647,0.0128359,0.00183075,0.012038
k16_0.899_0.537_0.537_0.580_c862-r32768_c65536.tns,116.835,0.066092,0.0121826,0.000524029,0.011924
k16_0.899_0.537_0.537_0.580_c862-r32768_c8.tns,117.192,0.062844,0.0121301,0.000278478,0.012026
k16_0.899_0.537_0.537_0.580_c862-r32768_c8192.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r32_c1024.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r32_c128.tns,118.188,0.060616,12.2192,0.0514896,12.18
k16_0.899_0.537_0.537_0.580_c862-r32_c16.tns,117.747,0.065513,9.71613,0.0683247,9.67531
k16_0.899_0.537_0.537_0.580_c862-r32_c16384.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r32_c2.tns,117.413,0.071514,8.79664,0.0520763,8.76605
k16_0.899_0.537_0.537_0.580_c862-r32_c2048.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r32_c256.tns,118.168,0.062152,13.8924,0.0576919,13.8535
k16_0.899_0.537_0.537_0.580_c862-r32_c32.tns,118.05,0.063138,10.6855,0.0531094,10.6496
k16_0.899_0.537_0.537_0.580_c862-r32_c32768.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r32_c4.tns,117.589,0.063821,9.01132,0.0726987,8.96268
k16_0.899_0.537_0.537_0.580_c862-r32_c4096.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r32_c512.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r32_c64.tns,118.455,0.062655,11.2122,0.0424155,11.1926
k16_0.899_0.537_0.537_0.580_c862-r32_c65536.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r32_c8.tns,118.168,0.063075,9.57319,0.0626302,9.53468
k16_0.899_0.537_0.537_0.580_c862-r32_c8192.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r4096_c1024.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r4096_c128.tns,119.418,0.063186,10.4503,0.0610796,10.4124
k16_0.899_0.537_0.537_0.580_c862-r4096_c16.tns,118.141,0.065568,8.32711,0.0760632,8.2744
k16_0.899_0.537_0.537_0.580_c862-r4096_c16384.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r4096_c2.tns,117.456,0.067624,7.51799,0.0835985,7.45995
k16_0.899_0.537_0.537_0.580_c862-r4096_c2048.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r4096_c256.tns,118.582,0.063883,11.8312,0.077421,11.7809
k16_0.899_0.537_0.537_0.580_c862-r4096_c32.tns,118.584,0.064631,9.11039,0.0653386,9.06841
k16_0.899_0.537_0.537_0.580_c862-r4096_c32768.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r4096_c4.tns,117.897,0.064366,7.66666,0.0781075,7.6158
k16_0.899_0.537_0.537_0.580_c862-r4096_c4096.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r4096_c512.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r4096_c64.tns,118.611,0.065001,9.63783,0.0622518,9.59775
k16_0.899_0.537_0.537_0.580_c862-r4096_c65536.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r4096_c8.tns,118.064,0.063501,8.20564,0.07164,8.15698
k16_0.899_0.537_0.537_0.580_c862-r4096_c8192.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r4_c1024.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r4_c128.tns,117.895,0.063146,12.1595,0.0580385,12.1181
k16_0.899_0.537_0.537_0.580_c862-r4_c16.tns,117.832,0.098612,10.5376,0.151674,10.4457
k16_0.899_0.537_0.537_0.580_c862-r4_c16384.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r4_c2.tns,116.785,0.064512,9.96791,0.242548,9.99714
k16_0.899_0.537_0.537_0.580_c862-r4_c2048.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r4_c256.tns,117.69,0.066676,13.9404,0.0689699,13.902
k16_0.899_0.537_0.537_0.580_c862-r4_c32.tns,117.657,0.062482,10.3409,0.06082,10.3029
k16_0.899_0.537_0.537_0.580_c862-r4_c32768.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r4_c4.tns,117.271,0.066794,9.83353,0.182914,9.84747
k16_0.899_0.537_0.537_0.580_c862-r4_c4096.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r4_c512.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r4_c64.tns,119.821,0.067869,10.9629,0.0583446,10.926
k16_0.899_0.537_0.537_0.580_c862-r4_c65536.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r4_c8.tns,117.36,0.064561,10.1863,0.0860793,10.1412
k16_0.899_0.537_0.537_0.580_c862-r4_c8192.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r512_c1024.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r512_c128.tns,118.145,0.089109,11.9983,0.0467928,11.9652
k16_0.899_0.537_0.537_0.580_c862-r512_c16.tns,118.405,0.064905,9.40833,0.0675134,9.37851
k16_0.899_0.537_0.537_0.580_c862-r512_c16384.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r512_c2.tns,117.5,0.064605,8.58845,0.0504875,8.55913
k16_0.899_0.537_0.537_0.580_c862-r512_c2048.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r512_c256.tns,118.056,0.062716,13.552,0.0913033,13.4999
k16_0.899_0.537_0.537_0.580_c862-r512_c32.tns,118.416,0.065997,10.3724,0.0607003,10.3452
k16_0.899_0.537_0.537_0.580_c862-r512_c32768.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r512_c4.tns,117.553,0.062665,8.73496,0.0735901,8.68449
k16_0.899_0.537_0.537_0.580_c862-r512_c4096.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r512_c512.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r512_c64.tns,117.88,0.063192,10.9827,0.0486469,10.9528
k16_0.899_0.537_0.537_0.580_c862-r512_c65536.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r512_c8.tns,118.466,0.074175,9.59978,0.115404,9.51981
k16_0.899_0.537_0.537_0.580_c862-r512_c8192.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r64_c1024.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r64_c128.tns,118.502,0.067863,12.2176,0.0634437,12.1737
k16_0.899_0.537_0.537_0.580_c862-r64_c16.tns,117.895,0.064257,9.66785,0.063637,9.6235
k16_0.899_0.537_0.537_0.580_c862-r64_c16384.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r64_c2.tns,117.186,0.06472,8.75385,0.0624626,8.71339
k16_0.899_0.537_0.537_0.580_c862-r64_c2048.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r64_c256.tns,118.295,0.071097,13.858,0.0595156,13.8286
k16_0.899_0.537_0.537_0.580_c862-r64_c32.tns,118.137,0.06452,10.6559,0.0629349,10.6154
k16_0.899_0.537_0.537_0.580_c862-r64_c32768.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r64_c4.tns,117.579,0.06117,8.96772,0.0660264,8.92399
k16_0.899_0.537_0.537_0.580_c862-r64_c4096.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r64_c512.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r64_c64.tns,117.949,0.062132,11.2169,0.0470755,11.182
k16_0.899_0.537_0.537_0.580_c862-r64_c65536.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r64_c8.tns,117.803,0.066323,9.54464,0.0596798,9.50862
k16_0.899_0.537_0.537_0.580_c862-r64_c8192.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r65536_c1024.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r65536_c128.tns,118.044,0.058035,0.00700287,0.000252743,0.0068775
k16_0.899_0.537_0.537_0.580_c862-r65536_c16.tns,118.204,0.058409,0.00713813,0.000282474,0.0069945
k16_0.899_0.537_0.537_0.580_c862-r65536_c16384.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r65536_c2.tns,116.951,0.057667,0.00705612,0.000215861,0.006963
k16_0.899_0.537_0.537_0.580_c862-r65536_c2048.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r65536_c256.tns,117.899,0.059349,0.006953,0.000265388,0.0068005
k16_0.899_0.537_0.537_0.580_c862-r65536_c32.tns,118.253,0.062044,0.00704925,0.000254123,0.0069095
k16_0.899_0.537_0.537_0.580_c862-r65536_c32768.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r65536_c4.tns,117.666,0.063285,0.00704325,0.000275676,0.006898
k16_0.899_0.537_0.537_0.580_c862-r65536_c4096.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r65536_c512.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r65536_c64.tns,117.958,0.056192,0.00707337,0.000261583,0.006978
k16_0.899_0.537_0.537_0.580_c862-r65536_c65536.tns,117.267,0.068153,0.00714575,0.000474566,0.0069415
k16_0.899_0.537_0.537_0.580_c862-r65536_c8.tns,118.141,0.062927,0.00718113,0.000412457,0.007
k16_0.899_0.537_0.537_0.580_c862-r65536_c8192.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r8192_c1024.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r8192_c128.tns,118.498,0.065916,8.83102,0.066483,8.78691
k16_0.899_0.537_0.537_0.580_c862-r8192_c16.tns,118.238,0.062004,7.02528,0.0928649,6.96712
k16_0.899_0.537_0.537_0.580_c862-r8192_c16384.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r8192_c2.tns,117.677,0.063174,6.38704,0.0837547,6.32878
k16_0.899_0.537_0.537_0.580_c862-r8192_c2048.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r8192_c256.tns,119.149,0.062227,10.0199,0.0885982,9.95701
k16_0.899_0.537_0.537_0.580_c862-r8192_c32.tns,118.454,0.065395,7.7041,0.0744224,7.65832
k16_0.899_0.537_0.537_0.580_c862-r8192_c32768.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r8192_c4.tns,118.159,0.061529,6.5084,0.0924504,6.44595
k16_0.899_0.537_0.537_0.580_c862-r8192_c4096.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r8192_c512.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r8192_c64.tns,118.464,0.065438,8.11635,0.0584473,8.08096
k16_0.899_0.537_0.537_0.580_c862-r8192_c65536.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r8192_c8.tns,118.198,0.060448,6.92364,0.073231,6.87532
k16_0.899_0.537_0.537_0.580_c862-r8192_c8192.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r8_c1024.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r8_c128.tns,117.165,0.060421,12.7465,0.055621,12.7241
k16_0.899_0.537_0.537_0.580_c862-r8_c16.tns,118.01,0.062107,9.78568,0.0743494,9.73707
k16_0.899_0.537_0.537_0.580_c862-r8_c16384.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r8_c2.tns,117.34,0.068067,8.9002,0.0524965,8.87774
k16_0.899_0.537_0.537_0.580_c862-r8_c2048.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r8_c256.tns,117.15,0.065591,14.4817,0.0630691,14.4391
k16_0.899_0.537_0.537_0.580_c862-r8_c32.tns,121.447,0.078038,11.0856,0.119742,11.0072
k16_0.899_0.537_0.537_0.580_c862-r8_c32768.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r8_c4.tns,117.515,0.063263,9.15558,0.067023,9.10698
k16_0.899_0.537_0.537_0.580_c862-r8_c4096.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r8_c512.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r8_c64.tns,117.613,0.066433,11.4554,0.0482703,11.4239
k16_0.899_0.537_0.537_0.580_c862-r8_c65536.tns,,,,,
k16_0.899_0.537_0.537_0.580_c862-r8_c8.tns,117.905,0.06565,9.64242,0.060712,9.60237
k16_0.899_0.537_0.537_0.580_c862-r8_c8192.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r1024_c1024.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r1024_c128.tns,118.603,0.067834,7.56619,0.346798,7.35085
k17_0.899_0.523_0.437_0.484_c862-r1024_c131072.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r1024_c16.tns,116.522,0.061594,7.46195,0.347299,7.23783
k17_0.899_0.523_0.437_0.484_c862-r1024_c16384.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r1024_c2.tns,115.936,0.062424,6.31212,0.0876473,6.25665
k17_0.899_0.523_0.437_0.484_c862-r1024_c2048.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r1024_c256.tns,116.747,0.06529,7.93128,0.331413,7.72519
k17_0.899_0.523_0.437_0.484_c862-r1024_c32.tns,117.121,0.077097,7.3498,0.366601,7.12264
k17_0.899_0.523_0.437_0.484_c862-r1024_c32768.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r1024_c4.tns,116.818,0.064185,6.71077,0.265666,6.54485
k17_0.899_0.523_0.437_0.484_c862-r1024_c4096.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r1024_c512.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r1024_c64.tns,119.035,0.062608,7.59048,0.365488,7.35594
k17_0.899_0.523_0.437_0.484_c862-r1024_c65536.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r1024_c8.tns,116.467,0.063192,7.35146,0.331186,7.14063
k17_0.899_0.523_0.437_0.484_c862-r1024_c8192.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r128_c1024.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r128_c128.tns,117.191,0.064907,7.7818,0.373943,7.54731
k17_0.899_0.523_0.437_0.484_c862-r128_c131072.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r128_c16.tns,116.727,0.071313,7.47358,0.365045,7.23761
k17_0.899_0.523_0.437_0.484_c862-r128_c16384.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r128_c2.tns,115.977,0.064936,6.47708,0.0850803,6.42375
k17_0.899_0.523_0.437_0.484_c862-r128_c2048.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r128_c256.tns,117.262,0.061932,8.03886,0.33714,7.82692
k17_0.899_0.523_0.437_0.484_c862-r128_c32.tns,118.534,0.063876,7.71275,0.394954,7.47115
k17_0.899_0.523_0.437_0.484_c862-r128_c32768.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r128_c4.tns,116.621,0.065425,7.04727,0.266778,6.87851
k17_0.899_0.523_0.437_0.484_c862-r128_c4096.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r128_c512.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r128_c64.tns,117.152,0.064396,7.64624,0.391706,7.40531
k17_0.899_0.523_0.437_0.484_c862-r128_c65536.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r128_c8.tns,116.437,0.06392,7.55081,0.353392,7.32613
k17_0.899_0.523_0.437_0.484_c862-r128_c8192.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r131072_c1024.tns,,,,,
k17_0.899_0.523_0.437_0.484_c862-r131072_c128.tns,116.866,0.06182,0.00698387,0.000231899,0.00689
k17_0.899_0.523_0.437_0.484_c862-r131072_c131072.tns,116.501,0.064484,0.00707687,0.000572565,0.006842
k17_0.899_0.523_0.437_0.484_c862-r131072_c16.tns,116.645,0.061532,0.00708063,0.000373678,0.0069185
